ReinChange = 24.8, BradleyChange = 24.8, ThomasChange = 24.8, HoekChange = 24.8, JackChange = -24.8, WesselChange = -24.8, TomChange = -24.8, NielsChange = -24.8, Team1Perf = 1200, Team2Perf = 800, DateOfMatch = 14/10/2022 12:09:23
ReinChange = 7.822464460866833, JackChange = 7.664434875798816, AlexChange = 0.09128417025668054, AaronChange = 0.09128417025668054, MossChange = -2.2849164612924504, AdamChange = -2.2849164612924504, HoekChange = 5.9334121010981375, LukeChange = -2.2849164612924504, Team1Perf = 1406, Team2Perf = 600, DateOfMatch = 14/10/2022 12:09:23
AronChange = 15.963617772334187, ReinChange = 16.672995125614346, LukeChange = 15.791965968330596, ThomasChange = 10.856976603227285, JackChange = -9.874684009541932, AdamChange = 2.7149358542091675, MossChange = 2.7149358542091675, AlexChange = 5.676684058800987, Team1Perf = 1995, Team2Perf = 14, DateOfMatch = 14/10/2022 12:09:23
ReinChange = 14.498464185181124, MossChange = 7.755152776879408, AaronChange = 8.722611955631828, AronChange = 0.5451632472269893, LukeChange = 4.123428250227999, AdamChange = -2.1829914265912933, AlexChange = 0.7276638088637645, KoenChange = -3.4669331572012094, Team1Perf = 1605, Team2Perf = 417, DateOfMatch = 14/10/2022 12:09:23
LukeChange = 0.26214298835333094, ReinChange = 8.63128939224568, KoenChange = 6.050199560099307, LuddowChange = 6.08777843935458, JackChange = -3.3119347206035648, NielsChange = -3.8486794398279054, TomChange = -3.8486794398279054, ThomasChange = 10.497408758306417, Team1Perf = 1390, Team2Perf = 620, DateOfMatch = 14/10/2022 12:09:23
ReinChange = 0.21337157493345768, LukeChange = -0.04897099749291018, BradleyChange = -0.03129622553685395, AdamChange = -0.17094672261408886, ThomasChange = -0.14584691872349564, MossChange = 0.04861563957449855, AaronChange = 0.04798810926228915, AlexChange = 0.0537330753191826, Team1Perf = 1018, Team2Perf = 1029, DateOfMatch = 14/10/2022 12:09:23
ReinChange = 35.56974698163564, AdamChange = 13.580925306736587, BradleyChange = 6.001802627469887, TomChange = 38.58301689087785, LukeChange = 0.4987773018625978, MossChange = -6.61341755803, ThomasChange = 19.84025267409, JeftaChange = -21.451917469297673, Team1Perf = 2019, Team2Perf = 18, DateOfMatch = 14/10/2022 12:09:23
MarlonChange = -7.431671856864263, LuddowChange = -4.956412915643565, ReinChange = 10.38737600406151, MossChange = -3.8533867031493436, LukeChange = 0.25961699227403623, TomChange = 0.6466637909653022, ThomasChange = 4.5179246744512245, JackChange = 4.559734236615969, Team1Perf = 818, Team2Perf = 1230, DateOfMatch = 14/10/2022 12:09:23
AlexChange = 5.219139877491085, MossChange = 5.704564571550932, ReinChange = 10.486262873549698, HoekChange = 1.9225061251352342, LukeChange = 3.5744237891063344, AdamChange = 2.1200162468116655, RachelChange = -1.0657378970458642, JackChange = -5.51204224171033, Team1Perf = 1403, Team2Perf = 640, DateOfMatch = 14/10/2022 12:09:23
ReinChange = 5.532921140081334, LukeChange = 0.9619504148235902, MossChange = 2.271306338621231, RachelChange = 4.579641644191714, AdamChange = -0.01758537727025218, ThomasChange = 3.9215391312662367, KoenChange = -1.1839286194668732, NielsChange = -4.179992880974879, Team1Perf = 1216, Team2Perf = 841, DateOfMatch = 14/10/2022 12:09:24
ReinChange = 33.22611035375137, AlvesChange = 30.064347123600864, AlexChange = 11.37761681074116, MossChange = 11.450398623059991, GarrettChange = 0.23156185910333246, GallagherChange = 0.23156185910333246, LukeChange = 12.154863392241976, JackChange = -14.396900219500738, Team1Perf = 1799, Team2Perf = 241, DateOfMatch = 14/10/2022 12:09:24
GallagherChange = 8.10616193325893, JackChange = 11.470885969327169, LuddowChange = 6.766948892394385, ReinChange = 17.741765720539114, LukeChange = 2.9850393215984914, GarrettChange = -8.703045448694041, AlvesChange = 2.2902751180773793, AlexChange = 0.5335267660722776, Team1Perf = 1424, Team2Perf = 633, DateOfMatch = 14/10/2022 12:09:24
ReinChange = 15.768230481837241, RikChange = 16.563760040995277, LukeChange = 2.046616664051548, RachelChange = 11.890269135264282, AlvesChange = 4.998822809816306, AaronChange = 0.04872170515974138, JackChange = -5.734646516783218, AlexChange = 2.5521161396391694, Team1Perf = 1410, Team2Perf = 659, DateOfMatch = 14/10/2022 12:09:24
LukeChange = 3.321973753899645, AaronChange = 3.679282827671499, AlexChange = 0.8964990817747056, RikChange = 3.252242198954089, ReinChange = 25.77419111953358, JackChange = -18.15145616999897, RachelChange = -11.67806470335126, AlvesChange = -5.0867643799873585, Team1Perf = 1456, Team2Perf = 626, DateOfMatch = 14/10/2022 12:09:24
ReinChange = 24.8, BradleyChange = 24.8, ThomasChange = 24.8, HoekChange = 24.8, JackChange = -24.8, WesselChange = -24.8, TomChange = -24.8, NielsChange = -24.8, Team1Perf = 1200, Team2Perf = 800, DateOfMatch = 14/10/2022 12:11:45
ReinChange = 7.822464460866833, JackChange = 7.664434875798816, AlexChange = 0.09128417025668054, AaronChange = 0.09128417025668054, MossChange = -2.2849164612924504, AdamChange = -2.2849164612924504, HoekChange = -5.9334121010981375, LukeChange = -2.2849164612924504, Team1Perf = 1406, Team2Perf = 600, DateOfMatch = 14/10/2022 12:11:45
AronChange = 15.963617772334187, ReinChange = 16.672995125614346, LukeChange = 15.791965968330596, ThomasChange = 10.856976603227285, JackChange = -9.874684009541932, AdamChange = -2.7149358542091675, MossChange = -2.7149358542091675, AlexChange = -5.676684058800987, Team1Perf = 1995, Team2Perf = 14, DateOfMatch = 14/10/2022 12:11:45
ReinChange = 14.832609671971852, MossChange = 9.435966868297282, AaronChange = 7.9262455465485635, AronChange = 0.13434314485675533, LukeChange = -5.98488644175253, AdamChange = -2.633350034371113, AlexChange = -2.633350034371113, KoenChange = -0.9332122331930294, Team1Perf = 1601, Team2Perf = 415, DateOfMatch = 14/10/2022 12:11:45
LukeChange = 2.0108166150375233, ReinChange = 9.052243299335336, KoenChange = 4.858912717078807, LuddowChange = 5.613402269420236, JackChange = -3.3449393833732324, NielsChange = -3.8870329635945, TomChange = -3.8870329635945, ThomasChange = -10.602019345546534, Team1Perf = 1390, Team2Perf = 618, DateOfMatch = 14/10/2022 12:11:45
ReinChange = 0.3751021575347801, LukeChange = -0.12056315902065225, BradleyChange = -0.016826817320451274, AdamChange = -0.29381608814980514, ThomasChange = -0.14541147564253873, MossChange = 0.023181539595187334, AaronChange = -0.0023249408377126546, AlexChange = 0.12433734873782296, Team1Perf = 1008, Team2Perf = 1026, DateOfMatch = 14/10/2022 12:11:45
ReinChange = 37.117830715634064, AdamChange = 16.5740349594159, BradleyChange = 6.915097552032228, TomChange = 38.033036536177256, LukeChange = -0.5028426425733433, MossChange = -3.063363686387755, ThomasChange = -10.63167397040456, JeftaChange = -12.639017772789439, Team1Perf = 2011, Team2Perf = 17, DateOfMatch = 14/10/2022 12:11:45
MarlonChange = -8.382753544564551, LuddowChange = -5.851644643925132, ReinChange = -11.88574429476023, MossChange = -4.35711279449531, LukeChange = 0.8207860749898276, TomChange = 1.0222224481057867, ThomasChange = 1.2631701927781205, JackChange = 3.23831434498766, Team1Perf = 803, Team2Perf = 1231, DateOfMatch = 14/10/2022 12:11:45
AlexChange = 5.846785522045384, MossChange = 4.364658249470891, ReinChange = 9.779745899554733, HoekChange = 1.9312103606769842, LukeChange = -2.56989528884338, AdamChange = -2.4504819583582726, RachelChange = -62.21534865610684, JackChange = -5.346506090963504, Team1Perf = 1400, Team2Perf = 629, DateOfMatch = 14/10/2022 12:11:45
ReinChange = 6.196547984931846, LukeChange = 0.387214274321903, MossChange = 0.8318665766635345, RachelChange = 9.11288766292065, AdamChange = -0.5834772578467448, ThomasChange = -1.2610637508300615, KoenChange = -0.38791024296009485, NielsChange = -2.922257163632715, Team1Perf = 1201, Team2Perf = 816, DateOfMatch = 14/10/2022 12:11:45
ReinChange = 30.656466690610216, AlvesChange = 23.854241259819315, AlexChange = 13.787230375087335, MossChange = 9.745185332478105, GarrettChange = -3.922583080520547, GallagherChange = -3.922583080520547, LukeChange = -7.2225929993049105, JackChange = -12.79491520951579, Team1Perf = 1795, Team2Perf = 231, DateOfMatch = 14/10/2022 12:11:45
GallagherChange = 7.203603695195544, JackChange = 9.98959369573908, LuddowChange = 5.550673867708794, ReinChange = 15.326673576330645, LukeChange = -0.978215940139937, GarrettChange = -4.621880740428618, AlvesChange = -4.796291334407057, AlexChange = -1.072167214366606, Team1Perf = 1410, Team2Perf = 627, DateOfMatch = 14/10/2022 12:11:45
ReinChange = 18.275351089323724, RikChange = 9.290758568513718, LukeChange = 3.449693621709563, RachelChange = 19.543417486517182, AlvesChange = -4.051684113058441, AaronChange = -1.2962106712523174, JackChange = -5.303954974349187, AlexChange = -1.804038872577888, Team1Perf = 1403, Team2Perf = 630, DateOfMatch = 14/10/2022 12:11:45
LukeChange = 0.16951883037949472, AaronChange = 0.5049885470825282, AlexChange = 0.5947232974987832, RikChange = 56.775946983440676, ReinChange = -25.27256764199784, JackChange = -13.283091461758575, RachelChange = -18.133996356277258, AlvesChange = -4.844960858547359, Team1Perf = 1433, Team2Perf = 610, DateOfMatch = 14/10/2022 12:11:45
ReinChange = 24.8, BradleyChange = 24.8, ThomasChange = 24.8, HoekChange = 24.8, JackChange = -24.8, WesselChange = -24.8, TomChange = -24.8, NielsChange = -24.8, Team1Perf = 1200, Team2Perf = 800, DateOfMatch = 14/10/2022 12:12:25
ReinChange = 10.429952614489112, JackChange = 10.219246501065088, AlexChange = 0.12171222700890738, AaronChange = 0.12171222700890738, MossChange = -3.0465552817232675, AdamChange = -3.0465552817232675, HoekChange = -7.911216134797517, LukeChange = -3.0465552817232675, Team1Perf = 1406, Team2Perf = 600, DateOfMatch = 14/10/2022 12:12:25
AronChange = 22.0457609921713, ReinChange = 25.156620003938038, LukeChange = 23.030749571910505, ThomasChange = 13.818449743146303, JackChange = -9.95578390417106, AdamChange = -1.9760775730892544, MossChange = -1.9760775730892544, AlexChange = -7.245617767993932, Team1Perf = 1995, Team2Perf = 14, DateOfMatch = 14/10/2022 12:12:25
ReinChange = 23.518985633749967, MossChange = 15.317887989889941, AaronChange = 13.712720086757763, AronChange = 1.7580410367638157, LukeChange = -11.434791154226588, AdamChange = -4.229306317316683, AlexChange = -5.482434115040146, KoenChange = -2.238934171531364, Team1Perf = 1602, Team2Perf = 420, DateOfMatch = 14/10/2022 12:12:25
LukeChange = 3.7452770950757253, ReinChange = 15.947206166144648, KoenChange = 8.778268815433321, LuddowChange = 9.345953718733176, JackChange = -3.9613942077155917, NielsChange = -5.605380168846117, TomChange = -5.605380168846117, ThomasChange = -14.33762205661555, Team1Perf = 1392, Team2Perf = 623, DateOfMatch = 14/10/2022 12:12:25
ReinChange = 0.8935934733487114, LukeChange = -0.2689904197251496, BradleyChange = -0.1555335667125865, AdamChange = -0.6267229900918665, ThomasChange = -0.2192815727470336, MossChange = -0.02601645778354636, AaronChange = -0.0779051273301334, AlexChange = 0.31591413022877723, Team1Perf = 1010, Team2Perf = 1033, DateOfMatch = 14/10/2022 12:12:25
ReinChange = 67.61416754519897, AdamChange = 29.676154533207026, BradleyChange = 2.60467134078661, TomChange = 59.90744083809202, LukeChange = -1.1238070332236585, MossChange = -0.7249061583676933, ThomasChange = -11.840133920005657, JeftaChange = -19.20798831920653, Team1Perf = 2012, Team2Perf = 22, DateOfMatch = 14/10/2022 12:12:25
MarlonChange = -18.81682525893191, LuddowChange = -12.911996674000495, ReinChange = -25.350925634028453, MossChange = -8.436592638657004, LukeChange = 0.6004245758119322, TomChange = 3.5814730320708095, ThomasChange = 0.7743971416609945, JackChange = 4.8142245075135905, Team1Perf = 808, Team2Perf = 1248, DateOfMatch = 14/10/2022 12:12:25
AlexChange = 10.938450028886328, MossChange = 6.848715122661595, ReinChange = 18.477463796500206, HoekChange = 5.698977701330096, LukeChange = -2.541183263389619, AdamChange = -5.154603208378133, RachelChange = -1.9194318253420073, JackChange = -6.872804277837511, Team1Perf = 1404, Team2Perf = 639, DateOfMatch = 14/10/2022 12:12:25
ReinChange = 8.295572146848178, LukeChange = 2.549966291439313, MossChange = 2.7579600511210134, RachelChange = 6.021087610097071, AdamChange = -1.1926646914590378, ThomasChange = -1.0281592167750326, KoenChange = -0.508558155001993, NielsChange = -3.5599070850139505, Team1Perf = 1202, Team2Perf = 846, DateOfMatch = 14/10/2022 12:12:25
ReinChange = 55.09158945438297, AlvesChange = 44.41745185265307, AlexChange = 25.946190299659527, MossChange = 15.744702857796423, GarrettChange = -3.422630927108338, GallagherChange = -3.422630927108338, LukeChange = -10.638546360988821, JackChange = -16.207996043248574, Team1Perf = 1797, Team2Perf = 247, DateOfMatch = 14/10/2022 12:12:25
GallagherChange = 14.969263398444882, JackChange = 16.484785096548308, LuddowChange = 13.035959173304112, ReinChange = 29.12265545327887, LukeChange = -3.1517955666360713, GarrettChange = -9.397020115340883, AlvesChange = -11.582373630536436, AlexChange = -2.404012263299818, Team1Perf = 1418, Team2Perf = 645, DateOfMatch = 14/10/2022 12:12:25
ReinChange = 30.034284441686342, RikChange = 24.20580560479111, LukeChange = 10.463300358474493, RachelChange = 16.960213336268453, AlvesChange = -6.0516712749840975, AaronChange = -0.6935638469101725, JackChange = -6.783855669992152, AlexChange = -2.441140644563497, Team1Perf = 1412, Team2Perf = 667, DateOfMatch = 14/10/2022 12:12:25
LukeChange = 1.3937788677521872, AaronChange = 1.3840003571773232, AlexChange = 1.086621681376437, RikChange = 2.8008610580306446, ReinChange = -56.04533360973012, JackChange = -32.96207315771403, RachelChange = -24.038493263169386, AlvesChange = -21.84319707475209, Team1Perf = 1477, Team2Perf = 619, DateOfMatch = 14/10/2022 12:12:25
ReinChange = 24.8, BradleyChange = 24.8, ThomasChange = 24.8, HoekChange = 24.8, JackChange = -24.8, WesselChange = -24.8, TomChange = -24.8, NielsChange = -24.8, Team1Perf = 1200, Team2Perf = 800, DateOfMatch = 14/10/2022 12:12:55
ReinChange = 13.037440768111388, JackChange = 12.77405812633136, AlexChange = 0.15214028376113423, AaronChange = 0.15214028376113423, MossChange = -3.808194102154084, AdamChange = -3.808194102154084, HoekChange = -9.889020168496895, LukeChange = -3.808194102154084, Team1Perf = 1406, Team2Perf = 600, DateOfMatch = 14/10/2022 12:12:55
AronChange = 29.005754161544292, ReinChange = 34.764394483107964, LukeChange = 30.04623908519567, ThomasChange = 16.05210033318673, JackChange = -10.248959713023167, AdamChange = -1.6467889359248802, MossChange = -1.6467889359248802, AlexChange = -8.2339446796244, Team1Perf = 1996, Team2Perf = 15, DateOfMatch = 14/10/2022 12:12:55
ReinChange = 33.98423776988771, MossChange = 22.495264241405437, AaronChange = 20.9765067438303, AronChange = 4.108800290028616, LukeChange = -18.281165525823628, AdamChange = -6.350299603707154, AlexChange = -8.659499459600665, KoenChange = -4.250817499197186, Team1Perf = 1604, Team2Perf = 425, DateOfMatch = 14/10/2022 12:12:55
LukeChange = 6.282543568852101, ReinChange = 24.830491418090876, KoenChange = 13.69511398178144, LuddowChange = 13.874400232665726, JackChange = -4.849213850733108, NielsChange = -7.283901790595153, TomChange = -7.283901790595153, ThomasChange = -18.301783249931027, Team1Perf = 1393, Team2Perf = 628, DateOfMatch = 14/10/2022 12:12:55
ReinChange = 1.8829592282074543, LukeChange = -0.5350389257819023, BradleyChange = -0.48371672737783866, AdamChange = -1.2294563117382975, ThomasChange = -0.26880420674403305, MossChange = -0.15193281250749693, AaronChange = -0.24497633949630326, AlexChange = 0.6427926683009486, Team1Perf = 1012, Team2Perf = 1041, DateOfMatch = 14/10/2022 12:12:55
ReinChange = 111.77723599274577, AdamChange = 49.15025431198849, BradleyChange = 6.5507521708715695, TomChange = 88.07122363060665, LukeChange = -2.258823175410257, MossChange = -4.856808989771003, ThomasChange = -10.927820226984755, JeftaChange = -28.387912880155927, Team1Perf = 2015, Team2Perf = 29, DateOfMatch = 14/10/2022 12:12:55
MarlonChange = -36.61897394922611, LuddowChange = -25.265779516939165, ReinChange = -50.02652877137146, MossChange = -17.10255024557124, LukeChange = 0.08283824234684271, TomChange = 8.769306211265407, ThomasChange = 0.2647787798573166, JackChange = 7.68574079910157, Team1Perf = 815, Team2Perf = 1269, DateOfMatch = 14/10/2022 12:12:55
AlexChange = 17.18044824811242, MossChange = 12.153405573731927, ReinChange = 31.50965255615403, HoekChange = 10.833618049801187, LukeChange = -2.010645829865422, AdamChange = -10.283263990463606, RachelChange = -5.549099853763687, JackChange = -9.237508330416462, Team1Perf = 1409, Team2Perf = 649, DateOfMatch = 14/10/2022 12:12:55
ReinChange = 13.359176849548117, LukeChange = 4.0433897830464085, MossChange = 4.515173632660948, RachelChange = 9.684172581746342, AdamChange = -2.1816796557737703, ThomasChange = -0.867980078103543, KoenChange = -0.5479421427377862, NielsChange = -4.7380879401443865, Team1Perf = 1205, Team2Perf = 862, DateOfMatch = 14/10/2022 12:12:55
ReinChange = 89.12991983577956, AlvesChange = 71.50682944413464, AlexChange = 40.07732824052169, MossChange = 27.25435081994081, GarrettChange = -2.76313999570222, GallagherChange = -2.76313999570222, LukeChange = -15.777547565979727, JackChange = -21.446457771418107, Team1Perf = 1798, Team2Perf = 265, DateOfMatch = 14/10/2022 12:12:55
GallagherChange = 25.84259098503238, JackChange = 25.938270434867547, LuddowChange = 25.919868971381128, ReinChange = 50.13296140292539, LukeChange = -7.007471477851946, GarrettChange = -16.17540859196645, AlvesChange = -21.524756315293935, AlexChange = -5.027446182502907, Team1Perf = 1429, Team2Perf = 668, DateOfMatch = 14/10/2022 12:12:55
ReinChange = 51.26511842178766, RikChange = 39.94810541887336, LukeChange = 18.352809295259817, RachelChange = 29.150546780310616, AlvesChange = -8.934046521578392, AaronChange = -0.2892196946543903, JackChange = -9.189187417173901, AlexChange = -3.7325501248460613, Team1Perf = 1423, Team2Perf = 696, DateOfMatch = 14/10/2022 12:12:55
LukeChange = 3.8045379931342893, AaronChange = 3.0000541884186696, AlexChange = 2.878865922964713, RikChange = 6.745931904125779, ReinChange = -91.25779458652876, JackChange = -50.4511647430369, RachelChange = -41.62273046776134, AlvesChange = -37.75084856378354, Team1Perf = 1521, Team2Perf = 628, DateOfMatch = 14/10/2022 12:12:55
ReinChange = 24.8, BradleyChange = 24.8, ThomasChange = 24.8, HoekChange = 24.8, JackChange = -24.8, WesselChange = -24.8, TomChange = -24.8, NielsChange = -24.8, Team1Perf = 1200, Team2Perf = 800, DateOfMatch = 14/10/2022 12:13:16
ReinChange = 26.074881536222776, JackChange = 25.54811625266272, AlexChange = 0.30428056752226845, AaronChange = 0.30428056752226845, MossChange = -7.616388204308168, AdamChange = -7.616388204308168, HoekChange = -19.77804033699379, LukeChange = -7.616388204308168, Team1Perf = 1406, Team2Perf = 600, DateOfMatch = 14/10/2022 12:13:16
AronChange = 66.63073266865747, ReinChange = 101.09097202645688, LukeChange = 80.74498464255588, ThomasChange = 24.717852441598737, JackChange = -13.928979450102112, AdamChange = -14.017507998976068, MossChange = -14.017507998976068, AlexChange = -12.368389410861235, Team1Perf = 1997, Team2Perf = 17, DateOfMatch = 14/10/2022 12:13:16
ReinChange = 131.28052084949667, MossChange = 99.46249961428738, AaronChange = 77.32802711021631, AronChange = 26.299379778601487, LukeChange = -88.76254394638742, AdamChange = -44.03181313875911, AlexChange = -30.05345976137527, KoenChange = -19.071663575071312, Team1Perf = 1610, Team2Perf = 450, DateOfMatch = 14/10/2022 12:13:16
LukeChange = 44.99752479954435, ReinChange = 119.33346607145563, KoenChange = 59.448999909137314, LuddowChange = 52.81487356235126, JackChange = -5.112078348013155, NielsChange = -15.767658997108782, TomChange = -15.767658997108782, ThomasChange = -33.67736144026483, Team1Perf = 1397, Team2Perf = 663, DateOfMatch = 14/10/2022 12:13:16
ReinChange = 29.840694901984456, LukeChange = -7.13782358287517, BradleyChange = -10.476680896996195, AdamChange = -18.677301390198327, ThomasChange = 1.8550179238925333, MossChange = -5.115352456794561, AaronChange = -5.643361587347261, AlexChange = 8.37568698969659, Team1Perf = 1033, Team2Perf = 1099, DateOfMatch = 14/10/2022 12:13:16
ReinChange = 783.0585435253801, AdamChange = 418.99524208757, BradleyChange = 204.53508776237985, TomChange = 368.77144076116815, LukeChange = -12.388463157765944, MossChange = -113.52459546345736, ThomasChange = -26.002840301685765, JeftaChange = -115.65754407520483, Team1Perf = 2029, Team2Perf = 82, DateOfMatch = 14/10/2022 12:13:17
MarlonChange = -767.9163377110873, LuddowChange = -550.5066574286687, ReinChange = -1201.5412866563865, MossChange = -516.2066352339784, LukeChange = 94.18488901858251, TomChange = 433.2728252114644, ThomasChange = 128.49092648137972, JackChange = 152.468649285319, Team1Perf = 879, Team2Perf = 1508, DateOfMatch = 14/10/2022 12:13:17
AlexChange = 117.93271003306819, MossChange = 393.33195957931775, ReinChange = 136.11544012979778, HoekChange = 191.00734793786168, LukeChange = -34.11766119317327, AdamChange = -193.24833955556147, RachelChange = -245.83310776913783, JackChange = -8.094171290285297, Team1Perf = 1545, Team2Perf = 459, DateOfMatch = 14/10/2022 12:13:17
ReinChange = 89.48671739319218, LukeChange = 54.80666035322569, MossChange = 57.37327900948576, RachelChange = 161.24935336652243, AdamChange = -44.325301581085434, ThomasChange = -32.117677539081576, KoenChange = -20.566805148445276, NielsChange = -84.46367551254711, Team1Perf = 1266, Team2Perf = 755, DateOfMatch = 14/10/2022 12:13:17
ReinChange = 257.9941126849406, AlvesChange = 169.24382004778013, AlexChange = 50.72069688007498, MossChange = 238.63072367806177, GarrettChange = -190.05510518930808, GallagherChange = -190.05510518930808, LukeChange = -90.81198184532785, JackChange = -107.2815819643516, Team1Perf = 1864, Team2Perf = 257, DateOfMatch = 14/10/2022 12:13:17
GallagherChange = 187.2231702413244, JackChange = 47.614855866649826, LuddowChange = 507.70930772666276, ReinChange = 350.2586479419449, LukeChange = -0.5267162530692531, GarrettChange = -300.74885589494977, AlvesChange = -172.56081895611874, AlexChange = -83.58753087555465, Team1Perf = 1438, Team2Perf = 559, DateOfMatch = 14/10/2022 12:13:17
ReinChange = 162.314998327291, RikChange = 116.94668647521515, LukeChange = 42.329134940892175, RachelChange = 126.88951678007726, AlvesChange = -22.712756068370616, AaronChange = -10.092002611980751, JackChange = -6.121434541200381, AlexChange = -1.5322732289481371, Team1Perf = 1449, Team2Perf = 802, DateOfMatch = 14/10/2022 12:13:17
LukeChange = 1.466080579183217, AaronChange = 14.315315654800527, AlexChange = 19.62132384925683, RikChange = 50.084627950672484, ReinChange = -469.98909184687943, JackChange = -154.3961713130338, RachelChange = -244.80203061414485, AlvesChange = -316.7093225440017, Team1Perf = 1675, Team2Perf = 678, DateOfMatch = 14/10/2022 12:13:17
ReinChange = 24.8, BradleyChange = 24.8, ThomasChange = 24.8, HoekChange = 24.8, JackChange = -24.8, WesselChange = -24.8, TomChange = -24.8, NielsChange = -24.8, Team1Perf = 1200, Team2Perf = 800, DateOfMatch = 14/10/2022 12:13:48
ReinChange = 19.556161152167082, JackChange = 19.16108718949704, AlexChange = 0.22821042564170133, AaronChange = 0.22821042564170133, MossChange = -5.712291153231126, AdamChange = -5.712291153231126, HoekChange = -14.833530252745344, LukeChange = -5.712291153231126, Team1Perf = 1406, Team2Perf = 600, DateOfMatch = 14/10/2022 12:13:48
AronChange = 46.339613240085434, ReinChange = 63.09480838538396, LukeChange = 52.45306924653178, ThomasChange = 21.598322630924855, JackChange = -1.6476314940314938, AdamChange = -4.324073471861097, MossChange = -4.324073471861097, AlexChange = -10.501321288805523, Team1Perf = 1996, Team2Perf = 16, DateOfMatch = 14/10/2022 12:13:48
ReinChange = 72.01395501974817, MossChange = 50.75797802199334, AaronChange = 44.679178258880384, AronChange = 12.410882849688994, LukeChange = -44.72829030101684, AdamChange = -18.22263678930316, AlexChange = -18.22263678930316, KoenChange = -10.762961848880744, Team1Perf = 1607, Team2Perf = 437, DateOfMatch = 14/10/2022 12:13:48
LukeChange = 19.313720045803485, ReinChange = 61.28291747866895, KoenChange = 32.353272076727464, LuddowChange = 30.45539207222654, JackChange = -1.6923374397479294, NielsChange = -13.499570328625099, TomChange = -13.499570328625099, ThomasChange = -25.8715811598223, Team1Perf = 1398, Team2Perf = 644, DateOfMatch = 14/10/2022 12:13:48
ReinChange = 8.83443220970695, LukeChange = -2.274091884628706, BradleyChange = -2.9959273599369105, AdamChange = -5.43971671899942, ThomasChange = -0.07076855314091304, MossChange = -1.2030654033955217, AaronChange = -1.5770810052225006, AlexChange = 2.7033587299828783, Team1Perf = 1020, Team2Perf = 1066, DateOfMatch = 14/10/2022 12:13:48
ReinChange = 325.7227799636126, AdamChange = 155.26261585400894, BradleyChange = 63.93340600418381, TomChange = 197.35964462161093, LukeChange = -1.2946500580270985, MossChange = -36.65194488600841, ThomasChange = -1.3918460083294333, JeftaChange = -61.46671897119648, Team1Perf = 2021, Team2Perf = 51, DateOfMatch = 14/10/2022 12:13:48
MarlonChange = -163.53799711840415, LuddowChange = -113.01549270222019, ReinChange = -239.5362016801551, MossChange = -94.42142687022468, LukeChange = 8.499325362329524, TomChange = 41.87250744531199, ThomasChange = 9.05556393316261, JackChange = 19.04005174902228, Team1Perf = 849, Team2Perf = 1353, DateOfMatch = 14/10/2022 12:13:48
AlexChange = 37.06558019019599, MossChange = 57.549418705635645, ReinChange = 97.75958667761374, HoekChange = 25.82462211176464, LukeChange = -6.381322279718017, AdamChange = -49.13942080371692, RachelChange = -42.17503354412618, JackChange = -16.779314420781386, Team1Perf = 1442, Team2Perf = 659, DateOfMatch = 14/10/2022 12:13:48
ReinChange = 35.98857379875535, LukeChange = 8.092278781019903, MossChange = 14.89542417849505, RachelChange = 26.43506306201009, AdamChange = -6.400547108863991, ThomasChange = -0.9846995552098446, KoenChange = -11.274576682376495, NielsChange = -10.147119014138845, Team1Perf = 1223, Team2Perf = 897, DateOfMatch = 14/10/2022 12:13:48
ReinChange = 226.0394446350973, AlvesChange = 162.04317124546372, AlexChange = 85.22992385901372, MossChange = 92.69248316059854, GarrettChange = -18.876470638184927, GallagherChange = -18.876470638184927, LukeChange = -29.616725040987486, JackChange = -13.301563691593937, Team1Perf = 1807, Team2Perf = 318, DateOfMatch = 14/10/2022 12:13:48
GallagherChange = 78.52320123587123, JackChange = 47.164471840507865, LuddowChange = 96.97551713730871, ReinChange = 136.24836839258654, LukeChange = -18.098983443898543, GarrettChange = -46.67998619443661, AlvesChange = -58.6044686490902, AlexChange = -14.20916934657273, Team1Perf = 1462, Team2Perf = 746, DateOfMatch = 14/10/2022 12:13:48
ReinChange = 128.6965354907126, RikChange = 95.05036202119476, LukeChange = 45.28266292461247, RachelChange = 78.57452557120554, AlvesChange = -13.679126383737414, AaronChange = -7.308177829008378, JackChange = -8.123370031226942, AlexChange = -4.675297240743816, Team1Perf = 1467, Team2Perf = 802, DateOfMatch = 14/10/2022 12:13:48
LukeChange = 15.082859787617105, AaronChange = 17.97244927409451, AlexChange = 11.758940274950104, RikChange = 34.35097322848931, ReinChange = -331.4193276289029, JackChange = -147.26686612393266, RachelChange = -181.57099874614843, AlvesChange = -158.772846437215, Team1Perf = 1687, Team2Perf = 662, DateOfMatch = 14/10/2022 12:13:48
ReinChange = 24.8, BradleyChange = 24.8, ThomasChange = 24.8, HoekChange = 24.8, JackChange = -24.8, WesselChange = -24.8, TomChange = -24.8, NielsChange = -24.8, Team1Perf = 1200, Team2Perf = 800, DateOfMatch = 14/10/2022 12:14:07
ReinChange = 15.644928921733666, JackChange = 15.328869751597631, AlexChange = 0.18256834051336107, AaronChange = 0.18256834051336107, MossChange = -4.569832922584901, AdamChange = -4.569832922584901, HoekChange = -11.866824202196275, LukeChange = -4.569832922584901, Team1Perf = 1406, Team2Perf = 600, DateOfMatch = 14/10/2022 12:14:07
